,Large Growth,Large Value,Small Growth,Small Value,MLPs,REITs,Foreign Growth,Foreign Value,Emerging Markets,High Yield,ST Inv Grade,Int Inv Grade,LT Inv Grade,TIPS,ST Treasury,Int Treasury,LT Treasury
,VIGRX,VIVAX,VISGX,VISVX,AMLP,VGISX,VWIGX,VTRIX,VEIEX,VWEHX,VFSTX,VFICX,VWESX,VIPSX,VFISX,VFITX,VUSTX
,Vanguard Index Trust Growth Index Fund,Vanguard Index Trust Value Index Fund,Vanguard Index Trust Small-Cap Growth Index Fund,Vanguard Index Trust Small-Cap Value Index Fund,Alerian MLP ETF,Virtus Duff & Phelps Global Real Estate Securities Fund I,Vanguard International Growth Fund,Vanguard International Value Fund,Vanguard Emerging Markets Stock Index Fund,Vanguard High Yield Corporate Fund,Vanguard Short-Term Investment Grade Fund Investor Shrs,Vanguard Intermediate-Term Investment Grade Fund Investor Shrs,Vanguard Long-Term Investment Grade Fund Investor Shrs,Vanguard Inflation Protected Securities Fund,Vanguard Short-Term Treasury Fund,Vanguard Intermediate-Term Treasury Fund,Vanguard Long-Term Treasury Fund
5/21/02,-1.5472293,-0.6507635,-1.8617034,-1.3204217,,,-0.7817626,-0.41424632,-1.1664987,0,0.09328127,0.31152964,0.5813837,0.09008646,0.094783306,0.27222633,0.3755808
5/22/02,0.7030606,0.43667555,-0.18066168,-0.17841458,,,-0.19697547,0.24957657,0.8583665,0.16129017,0.09319782,0.31055212,0.46242476,0.27003288,0.09468794,0.18099546,0.46772957
5/23/02,0.821352,1.2499928,1.4479637,1.5192151,,,-0.19736886,-0.53942204,-0.6382942,0,0,-0.206393,-0.46029687,0.17952919,-0.09459853,-0.18066168,-0.465554
5/24/02,-1.4663875,-0.9661734,-1.6057134,-1.2323916,,,0.32960176,0.04172325,1.0706544,0.16102791,0,0.10341406,0,0.08960962,0,0,0.09354353
5/28/02,-0.99214315,-0.7588148,-0.27198195,-0.44563413,,,-0.13141036,0.12511015,-0.105923414,0,0,0,0,0,0,0.09050369,0
5/29/02,-0.7515669,-0.5461514,-0.99999905,-0.8057296,,,-0.3289461,-0.041651726,-0.6362736,0,0.093114376,0.3099203,0.5780339,0.3581047,0.09468794,0.36166906,0.5607486
5/30/02,0.08413792,-0.5491376,-0.091826916,-0.3610134,,,-0.66006184,-0.41666627,-0.42689443,0,0.18604994,0.30895472,0.3448248,0.08920431,0.09460449,0.18017292,0.37174225
5/31/02,0,0.44174194,0.18382072,0.45289993,,,0.06644726,0.04184246,-1.0718167,0,0,0.10267496,-0.114536285,0,0,-0.08993149,-0.18519163
6/03/02,-2.6061416,-2.363938,-3.0275226,-2.9756546,,,-0.19921064,-0.20911694,0.32503605,0.7051468,0.48291683,0.65641403,0.56262016,0.089120865,0.3948927,0.58299303,0.4831195
6/04/02,0.5179167,-0.45045018,-0.6622493,-0.2788186,,,-1.1976004,-1.2154281,0,0,0.092840195,0.102460384,0,0.08904934,0.094521046,0.17986298,0.18553734
6/05/02,1.288104,0.5090475,0.66666603,-0.18638968,,,-0.404042,-0.67883134,-0.7559478,-0.16076565,-0.09275675,-0.20471215,-0.34404397,0,-0.09443164,-0.17953515,-0.37037134
6/06/02,-2.1195412,-1.8007874,-1.4191091,-1.8674135,,,0.2028346,-0.0854373,-1.0881305,0,0.092840195,0.20513535,0.23015738,0,0.094521046,0.17986298,0.2788067
6/07/02,-0.5197108,0.17191172,1.3435721,1.3320565,,,-1.2820482,-0.7695615,-0.9900987,-0.32206178,-0.09275675,-0.3070712,-0.3444314,-0.08897185,-0.09443164,-0.2693057,-0.3707111
6/10/02,0.5224228,0.114417076,0,-0.84506273,,,0.2050519,0,0.66666603,-0.16155243,-0.092852116,0,0.3456235,0,0,0.090014935,0.27906895
6/11/02,-1.948899,-1.3714254,-1.3257623,-1.1363745,,,0.6139159,0.043082237,-0.77263117,-0.16180873,0.09293556,0.205338,0.57405233,0,0.094521046,0.26978254,0.5565882
6/12/02,1.0600686,0.28967857,-0.38387775,0,,,-1.2881339,-1.1627853,-0.5561769,-0.32414794,0,0.102460384,0.22830963,0.17809868,0.09442568,0.17937422,0.27674437
6/13/02,-1.0926545,-0.9820938,-1.2524068,-1.2452006,,,-1.1675835,-1.0457575,0.11185408,-0.16260743,0.092840195,0.20470619,0.3416896,0.17777681,0.09433031,0.26857853,0.27598143
6/14/02,-0.13256073,-0.35005808,0.5853653,0.38796663,,,-1.9457996,-1.9815028,-1.00559,-0.16286373,0.18553734,0.40857792,0.79455376,0.53237677,0.18850565,0.5357146,1.0091782
6/17/02,2.5221229,3.220141,2.7158022,2.7053118,,,1.4174342,1.1230946,-0.3385961,0,-0.092595816,-0.3051877,-0.67567825,-0.08826256,-0.09407401,-0.26643872,-0.6357908
6/18/02,-0.1726389,0.34034252,-0.09443164,-0.09407401,,,0.34940243,0.26654005,0.6795049,0.16312599,0.09268522,0.10204315,0.113379955,0,0.09416342,0.08904934,0.09140968
6/19/02,-1.7725885,-1.5828192,-1.3232529,-1.31827,,,-1.2534797,-1.0633588,-2.1372378,0.32572746,0.092589855,0.40774345,0.9060025,0.44169426,0.18814802,0.5338073,0.91325045
6/20/02,-1.4524639,-1.2061954,-1.0536373,0.09542704,,,-1.19887,-0.8508742,-0.80459714,-0.32467246,-0.18501878,-0.507617,-0.8978665,-0.17589927,-0.1877904,-0.44248104,-0.72398186
6/21/02,-2.545774,-0.93024373,-0.6776333,0.5719781,,,0.14275312,-0.22583008,-0.8111179,-0.16286373,0,0.20407438,0.4529953,-5.96046E-06,0.09407997,0.35555363,0.6381035
6/24/02,0.8268237,-0.058931112,0,-0.7582903,,,-1.2116909,-0.67903996,-0.4672885,-0.3262639,-0.18535256,-0.5091548,-0.78917146,-0.17905235,-0.093984604,-0.44287443,-0.7246375
6/25/02,-2.0501196,-1.3561308,-2.3391783,-1.1461318,,,1.0822535,0.7292628,-0.23474693,-0.1636684,-0.092852116,0,0,-0.08968115,0,0,-0.09124279
6/26/02,1.1162758,-1.4943242,0.29939413,0,,,-0.71377754,-0.4977405,-3.411764,-0.98360777,-0.3717482,0.102341175,0.3409028,0.8078933,0.28221607,0.71173906,0.91325045
6/27/02,1.8859267,1.6383529,1.8905401,1.5458941,,,0.28756857,0.6821275,1.0962248,-0.4966855,-0.27985573,-0.6134927,-1.1325061,-0.3561914,-0.18761158,-0.61837435,-1.0859728
6/28/02,-1.4446914,1.3134241,0.09765625,1.0466218,,,3.3691764,2.5293708,2.0481944,-0.16639233,-0.09353757,-0.20576715,-0.22909045,0,0,0,-0.09149313
7/01/02,-2.1529973,-2.121383,-3.0243933,-1.7890751,,,0,0.088095665,-0.59031844,0.52666664,0.4663825,0.5385518,0.6520033,0,0.35771132,0.45315027,0.5442381
7/02/02,-2.106744,-2.167374,-3.2193124,-3.3557057,,,-2.5658786,-1.6285181,-1.1876523,-0.66778064,0.093626976,0.20618439,0.344038,0.089371204,0.18796921,0.444448,0.64044
7/03/02,1.0043144,0.3076911,-0.62369704,-1.0912657,,,-2.0640552,-1.4765084,0.6009698,-0.16806126,-0.09353757,0,0.114285946,0.08928776,0,0,0.090909004
7/05/02,3.929925,3.435588,3.2426715,2.9087305,,,3.4883738,3.2697558,2.3894787,0,-0.18727183,-0.61728954,-1.0273993,-0.3568232,-0.28142333,-0.61947703,-1.0899186
7/08/02,-1.5034139,-0.88968873,-1.1144876,-1.3645232,,,0.98314285,0.8355379,0.9334922,0,0.09380579,0.31055212,0.4613638,-0.35809875,0.09407997,0.17809868,0.36730766
7/09/02,-2.8677166,-2.094543,-1.6393423,-1.1857688,,,0.27816296,0.30527115,0.9248495,0,0.18743277,0.41279793,0.91848373,0.08984804,0.2819538,0.444448,0.64044
7/10/02,-3.2380939,-3.5452366,-2.1875024,-2.2999942,,,-2.9126227,-2.347833,-1.603657,0.16834736,0.18709898,0.5138755,0.7963538,0.7181287,0.18743277,0.5309701,0.81818104
7/11/02,0.9842515,0.50697327,-0.8519709,-1.3306022,,,-3.1428516,-2.1371305,-1.5133917,-0.16806126,0,0,-0.112861395,0.3565073,0.09354353,0.1760602,0.27050972
7/12/02,-0.24366975,-1.0088265,-0.21482706,-1.1410832,,,0.5162239,0.1819849,2.2458553,-0.16835332,-0.093370676,0,-0.112998486,0.26643276,0.09346008,0.17573833,0.17986298
7/15/02,-0.09769797,-0.6369412,-1.7222822,-1.4690399,,,-1.027149,-0.9082675,-0.46242476,-0.33726692,0,-0.20449162,-0.79185367,0.44287443,0,-0.087714195,-0.35906434
7/16/02,-1.809293,-1.9230783,-1.2048125,-1.384455,,,-1.4825761,-1.7873466,-0.6968558,0,-0.1869142,-0.51229596,-0.9122133,-0.4409194,-0.18674731,-0.5267799,-0.9009063
7/17/02,1.1454105,0,0.44345856,0.21597147,,,2.1068454,1.3998985,0.3508687,0,0.093626976,0.30895472,0.46030283,0.0885725,0.09354353,0.26477575,0.36363602
7/18/02,-2.9542089,-2.4182975,-2.4282575,-2.8017163,,,1.6212225,1.3805866,0.4662037,-0.1691997,0.09354353,0.205338,0.22909641,0.17699003,0.09346008,0.35210848,0.3623128
7/19/02,-3.754437,-3.8178205,-2.4886906,-2.771616,,,-3.118205,-2.632773,-2.2041738,-0.16949773,0,0.102460384,0.114285946,0.17668009,0.18674135,0.26316643,0.45126677
7/22/02,-2.5303066,-4.0389957,-2.3201823,-2.6225805,,,-4.341316,-4.009324,-2.6097298,-0.33955574,0.09346008,0.3070593,0.6849289,0.6172776,0.18639565,0.5249262,0.8086324
7/23/02,-1.2979984,-4.136425,-2.494061,-3.9812684,,,-3.7558675,-3.011173,-1.0962248,-1.0221481,-0.093370676,0,-0.22675395,-0.08764267,0.09303093,0.2611041,0.17825365
7/24/02,5.9178114,5.5261135,5.2375197,4.0243864,,,2.6829243,2.9043555,-0.86206794,-0.5163491,-0.2803743,-0.612247,-1.0227263,-0.087714195,-0.09294152,-0.2604246,-0.8007109
7/25/02,-0.724262,-0.4304111,0.2314806,0.117230415,,,-0.7125914,-1.4598489,-1.8633544,-0.34602284,0.09372234,0.410676,0.3444314,0.17558336,0.18604994,0.4351616,0.71748495
7/26/02,1.8238664,1.5850186,0.92378855,1.6393542,,,-1.1164308,-2.1728396,-2.7848125,-0.6944537,-0.09363294,-0.10223985,-0.34324527,0.08764267,0.18569231,0.08665323,-0.17809272
7/29/02,5.271232,5.531907,5.606401,5.645156,,,6.2096834,4.6441197,1.171875,-0.17482042,-0.3748834,-0.81884265,-1.2629151,-0.6129563,-0.4633963,-0.95238686,-1.1596799
7/30/02,0.2916813,0.5376339,-0.21668077,-0.87240934,,,-1.5945315,-0.67534447,1.158309,0,-0.09407401,-0.206393,0,-0.088107586,-0.093114376,-0.17482042,0
7/31/02,0.82404613,1.2032151,-1.9544005,-2.0902157,,,0.07716417,0.09713173,-1.3994932,0.35026073,0.28247833,0.62047243,1.1627793,0.35272837,0.3727913,0.70052147,0.99277496
8/01/02,-3.076923,-2.7741075,-0.88593364,-0.4494369,,,-2.621436,-2.0863652,-1.0322571,1.1013985,0.6486416,0.9009361,0.77587366,0.17573833,0.5027771,0.7713914,0.7127881
8/02/02,-1.8849194,-2.785325,-3.5754144,-3.9503336,,,-0.23753047,-0.644207,0.5215168,-0.17391443,0.2811551,0.5117655,1.032114,0.7017493,0.37071705,0.77990294,1.1586428
8/05/02,-3.0839264,-3.773582,-2.6651263,-2.3501754,,,-2.619046,-2.9925108,-4.7989607,-0.5226433,-0.09346008,-0.101828575,-0.45402646,0.43554306,0.092339516,0.1719594,0.17620325
8/06/02,2.7125716,3.2679677,3.8095355,3.7304401,,,0.8149862,0.7197857,1.0899186,0,-0.28063655,-0.6116271,-0.57013035,-0.4336536,-0.27675033,-0.6866932,-0.8795023
8/07/02,2.5393605,1.4767885,1.032114,0.8120656,,,2.1018624,1.8376708,2.1563292,0.17513037,0.2814293,0.41025877,0.6880641,0.5226493,0.27751923,0.51858425,0.62111616
8/08/02,2.823174,3.8115025,2.043128,1.8412113,,,1.7418861,1.3032556,2.242744,-0.34965277,-0.18708706,-0.30643344,-0.45558214,-0.17330647,-0.27675033,-0.42992234,-0.4409194
8/09/02,0.09634495,0.6675601,0.11123419,0.33898354,,,0.46691895,0.24740696,-0.38710237,0,0.09372234,0.6147504,1.2585878,0.6076336,0.18501282,0.60448647,1.2400389
8/12/02,-0.3849864,-0.72944164,0,-0.112617016,,,-0.8520484,-0.9871721,-0.25906563,-0.35087466,0,0.101840496,0.5649686,0.60396194,0,0.2575159,0.5249262
8/13/02,-2.125609,-2.2044063,-2.111107,-2.3675323,,,1.0937452,0.2492547,-0.38960576,0,0.18726587,0.5086541,0.6741643,0.600338,0.27700663,0.5136967,0.7832885
8/14/02,4.4422507,3.6202192,2.951181,2.6558995,,,1.3137579,1.6409755,1.0430217,-0.5281627,-0.09346008,0,1.1160731,0.51151514,-0.18416047,0.08517504,0.7772088
8/15/02,0.9451866,1.384306,1.433301,0.33745766,,,-0.22882819,-0.39138794,0.51612854,-0.176996,-0.18708706,-0.50607324,-0.883013,-0.5089104,-0.27675033,-0.59574246,-0.94258785
8/16/02,-0.18727183,-0.13003945,1.0869622,1.1210799,,,0.53516626,0.29469728,0.5134821,0,-0.28116107,-0.71210265,-1.4476538,-0.7672548,-0.2775252,-0.77055097,-1.3840914
8/19/02,2.2983074,2.4739623,1.935482,1.552105,,,0.91255903,0.68559647,0,0,0.09397268,0.102460384,0.45198202,0.085902214,0,0.086283684,0.35088062
8/20/02,-1.1921167,-1.6518414,-0.52741766,-0.9825349,,,-0.6782234,-0.29182434,0.38313866,0.35461187,0.28169155,0.8188367,1.012361,0.7725358,0.37106276,0.862062,1.0489583
8/21/02,1.1600971,1.4211893,1.6967058,1.8743157,,,0.9863496,1.3170719,0.7633567,0.17668009,0.093626976,0,-0.1113534,-0.085181,0,-0.1709342,-0.25951862
8/22/02,1.3302803,1.4649749,0.6256461,0.5411267,,,0.5259156,0.6740451,0.25252104,0.35272837,-0.09353757,-0.30457377,-0.78038573,-0.2557516,-0.27726293,-0.51370263,-0.78057647
8/23/02,-2.172929,-2.3226619,-2.2797883,-2.4757743,,,-0.7473886,-0.81300735,-0.37783384,0.7029891,0.093626976,0.30550957,0.6741643,0.08547306,0.09268522,0.43029785,0.69930553
8/26/02,0.37020445,1.156807,1.0604382,2.0971298,,,-0.37650466,-0.28929114,0,0.17451048,0.09354353,0.10151863,0.44642687,0.17079115,0.092589855,0.08568764,0.2604127
8/27/02,-1.7980695,-0.8894503,-2.5183618,-2.2702694,,,1.1337876,1.1605382,0,0.34843683,-0.1869142,-0.30425787,-0.666672,-0.17049909,-0.18501878,-0.34246445,-0.86580515
8/28/02,-1.4553964,-2.2435904,-1.9375682,-1.9911528,,,-2.4663687,-2.5334656,-1.0113776,0.3472209,0.18726587,0.4069209,0.7830024,0.085401535,0.09268522,0.25773048,0.69868565
8/29/02,0,0.06557703,1.8660784,0.45146942,,,-1.2260497,-1.2751341,-0.38313866,0.17300844,0.09346008,0.20264387,0.33296347,0.2559662,0.18517971,0.34276247,0.5203843
8/30/02,-0.285846,-0.06552935,-0.7543087,-0.112348795,,,0.6206393,0.44709444,0.7692337,0.17271042,0,0.1011014,0.33185482,0.34042597,0.09242296,0.17079115,0.25883913
9/03/02,-3.9178193,-4.4590178,-3.1487525,-3.0371249,,,-3.2382429,-3.4619153,-3.1806588,0.90988874,0.724113,1.2875795,1.8399358,0.6785393,0.6754637,1.2678742,1.8896341
9/04/02,1.8398762,1.7158508,2.3542643,3.0162454,,,-0.07968545,0.102460384,0.3942132,0,0,0,0.10881424,0.16849041,0,0.16906261,0.25445223
9/05/02,-1.6601563,-1.4844775,-1.5334129,-2.252251,,,-0.87718964,-0.7164836,-1.0471165,-0.3442347,0.093114376,0.20040274,-0.2173841,0.084102154,0.09199381,0.25316477,0.33841133
9/06/02,1.588881,1.7808199,2.447164,2.3041487,,,1.3676643,1.08248,0.39682388,0,-0.27906895,-0.69999695,-1.0893285,-0.33613443,-0.2757311,-0.67340136,-1.264751
9/09/02,1.1241555,0.94212294,0.8686185,0.45044422,,,-0.8730233,-0.3569603,0.92226267,0,-0.09328723,-0.10070801,0.11013746,-0.08431077,-0.09216666,-0.16949773,0
9/10/02,1.0149837,0.40000677,0.7534981,0.5605459,,,1.5212178,1.4841318,1.8276811,0.17271042,0.09337664,0.30242205,0.5500555,0.25316477,0.09225607,0.33955574,0.42698383
9/11/02,-0.19138455,0.19919872,0,-0.44593215,,,1.1829615,1.2102842,0.5128145,0,-0.09328723,-0.30150414,-0.54704547,-0.33670068,-0.18433332,-0.4230082,-0.5952418
9/12/02,-2.4928093,-2.4519563,-1.9230723,-1.9036949,,,-1.7147303,-1.5944183,-0.38265586,0.1724124,0.18674135,0.6048322,0.8800864,0.33783913,0.18467903,0.50976276,0.85543394
9/13/02,0.5899668,0.06792545,0.6535888,0.9132385,,,-1.8239439,-1.6708851,-1.2804091,0,0.09319782,0.30061007,0.654304,0.42088032,0.0921607,0.33812523,0.59372187
9/16/02,0.43988228,-0.13577342,-0.43290257,-1.1312246,,,-1.130861,-1.1843443,-1.9455254,-0.17211437,0,0.099897385,0.21668673,0.16764402,0,0.084245205,0.2529621
9/17/02,-1.9951344,-2.0394325,-2.0652115,-1.6018212,,,-0.57189465,-0.4689932,1.058197,0.1724124,0.093114376,0.0997901,0.108110905,-0.08368492,0,0.08417368,0.16820431
9/18/02,-0.39721727,-0.4857719,-0.7769227,-0.5813956,,,-0.90385675,-0.99476576,-1.9633532,-0.17211437,0,0,-0.21598935,0.25125742,0,0,-0.08396506
9/19/02,-2.6420653,-3.417015,-2.2371352,-2.8070152,,,-1.326704,-1.6922235,-0.934577,-0.3448248,0.09303093,0.29910803,0.4328966,0.16708374,0.18416643,0.33642054,0.5042076
9/20/02,0.10240078,0.43320656,0.114417076,0.12032986,,,-0.5041957,-0.7530868,-0.5390823,-0.1730144,0,-0.09940863,-0.43103695,0,0,0.08381605,-0.25083423
9/23/02,-1.5345216,-1.2221456,-1.9428551,-2.4038434,,,-2.7871609,-2.3848295,-2.1680236,-0.3466189,0.09293556,0.29850006,0.64935684,0.41701794,0.09191036,0.4187584,0.75440407
9/24/02,-1.1948049,-2.328962,-0.6992936,-0.36945343,,,-1.2163341,-1.4991701,-1.2465358,-0.5217433,-0.092852116,0,-0.10752678,0.33222437,0.091814995,0.08339882,0.33277273
9/25/02,2.6813865,2.3844957,2.6995301,2.1013618,,,-0.087952614,0.39458275,-0.14025569,-0.17482042,-0.18587708,-0.4960358,-1.0764301,-0.4966855,-0.18348098,-0.5000055,-1.077944
9/26/02,1.2288809,2.4745226,1.8285751,2.4213076,,,3.169024,3.0881643,0.5617976,0,0,0,0,-0.16639233,0,0,-0.08382201
9/27/02,-3.4395576,-2.9829562,-2.020204,-2.6004732,,,0.2559662,0,-0.69832206,-0.17513633,0.18622875,0.29910803,0.43525696,0.25000572,0.18382072,0.33501387,0.5033493
9/30/02,-1.7341018,-1.178205,0.22909641,-0.12136102,,,-2.8085113,-1.9063175,-1.2658238,0.3700018,0.6025076,0.7490039,0.808239,0.4191041,0.5556941,0.8762121,0.8901477
10/01/02,4.0106893,4.02385,1.4857173,2.430141,,,2.2767067,1.887846,1.4245033,-0.17605424,-0.27828813,-0.3964305,-0.8639276,-0.58430433,-0.18298626,-0.4983425,-0.8305669
10/02/02,-1.7480731,-3.008598,-2.0270288,-1.8979788,,,-1.0273933,-1.0899246,-0.42134523,0,0,-0.099503994,0.10892153,0,0,0,0.1675129
10/03/02,-0.9419143,-1.255542,-1.4942527,-1.4510393,,,-0.69205165,-1.0468364,-0.56417584,-0.35273433,0,0,-0.21762252,0.16793013,0,0.083470345,-0.083613396
10/04/02,-2.0602167,-2.4682105,-2.5670886,-2.4539828,,,-2.1777034,-2.0601273,0,-0.35398006,-0.09302497,0,0,0.08381605,0,-0.08340478,0.08368492
10/07/02,-1.3484359,-2.5306761,-2.7544975,-2.7672946,,,-1.0685682,-1.4212608,-2.695036,-0.17762184,0,0,-0.10905266,0.1675129,0.09166002,0.25042295,0.33445358
10/08/02,2.350998,1.0228157,1.6009808,0.5174637,,,-1.1701167,-0.74971914,0.43731928,-0.5338013,-0.27932525,-0.29880404,-0.4366815,0,-0.091576576,-0.08326769,-0.083333254
10/09/02,-1.97649,-3.582555,-2.9090881,-4.3758035,,,-0.63751936,-0.8715868,-1.3062358,-0.53667426,-0.093370676,0.099897385,0.43859482,-0.25083423,0.18332005,0.2499938,0.5838275
10/10/02,2.5068045,4.765749,2.7465582,2.5572062,,,0.8249283,1.1137247,-1.1764765,-0.5395651,-0.2803743,-0.49900413,-1.0916948,-0.41911602,-0.18298626,-0.3325045,-0.74626803
10/11/02,3.5087705,4.317653,2.9161692,1.968503,,,3.545463,3.5362363,1.0416746,0,-0.09372234,-0.5015075,-0.883013,-0.505054,-0.18331409,-0.5838156,-1.0860503
10/14/02,1.2840271,0.14781952,1.2987018,0.64350367,,,0.17558336,-0.27996302,0,0,0,0,0,0,0,0,0
10/15/02,4.0567994,5.4612517,3.4965038,4.6035767,,,5.2585483,4.435718,3.9764404,0.36166906,-0.37523508,-0.9072602,-1.6703725,-0.9306252,-0.45914054,-0.922817,-1.8581092
10/16/02,-2.4853826,-2.3093045,-2.702701,-2.8117418,,,-0.9159088,-0.64516664,-0.14163852,-0.18018484,-0.09416342,-0.10173321,-0.22649765,-0.34158826,0,-0.16935468,-0.3442347
10/17/02,1.9490242,2.507162,3.472209,3.396237,,,2.352953,1.9480586,2.2695065,-0.18050075,-0.18849969,-0.40733218,-0.7945597,-0.7712066,-0.18450618,-0.5089104,-0.94991326
10/18/02,1.0294199,0.13976097,1.0067105,-0.12165904,,,0.08209944,-0.26538968,1.1095643,0,0,-0.10223985,0,-0.08635521,0,0,-0.087183714
10/21/02,1.3100386,2.233076,1.9933581,1.7052412,,,-0.16406775,0.21287203,0,0.18082857,-0.09443164,-0.3070712,-0.4576683,-0.34571886,-0.18483996,-0.34100413,-0.52356124
10/22/02,-1.4367759,-0.6825924,-1.9544005,-1.5568852,,,-0.8216977,-0.7965982,-0.6858766,-0.18050075,0,-0.102669,-0.11494756,-0.4336536,-0.092595816,-0.085538626,-0.2631545
10/23/02,0.6316781,0.7560134,1.218164,1.703155,,,-1.8226981,-1.4989316,2.624309,0,0,0.20555258,-0.11506677,-0.08710027,0.09268522,0.08561611,-0.087952614
10/24/02,-1.8348575,-1.2278318,-1.0940969,-0.35884976,,,1.1814237,1.2499928,0,0.36166906,0.18904209,0.41025877,0.5760312,0.34873486,0.18517971,0.42772293,0.7042289
10/25/02,2.0167232,1.4502764,1.3274312,1.2004852,,,0,0.053679943,0.13458729,0.36035776,0.18867254,0.30642748,0.34364462,0.08687973,0.18484592,0.25553703,0.43706894
10/28/02,-1.2536168,-0.40843487,-1.3100445,-1.0676146,,,2.1684766,1.6094446,0.80645084,0.3590703,0.18832684,0.101840496,-0.22831559,0.2604127,0.09225607,0.25488138,0
10/29/02,-0.5371034,-1.2987077,-0.33185482,-0.47961473,,,-2.7755141,-2.5871158,-1.3333321,0.35778284,0.37593842,0.8138299,1.1441708,0.8657932,0.36866665,0.6779671,1.3054848
10/30/02,0.58909655,1.4542937,1.4428377,1.2048125,,,1.091516,1.1382103,0.13513565,0,0,0,-0.22624731,-0.17166734,0,-0.08417964,-0.25773644
10/31/02,-0.34162998,-0.75085163,-0.109410286,0,,,1.4950156,1.3933539,0.944674,1.447773,0.6231308,0.47295094,0.9691715,0.1719594,0.3849268,0.72021484,0.7613182
11/01/02,1.4691472,1.9945025,2.3001075,2.2619128,,,-0.73649883,-0.4756868,0,0,-0.09346008,0,-0.22572875,-0.25750995,-0.09173751,-0.41981936,-0.3433466
11/04/02,0.67567825,0.9440303,0.3211975,0.5820751,,,3.21517,2.8677702,1.8716574,0.5309701,0,-0.30272007,-0.339365,-0.17211437,-0.18365979,-0.2529502,-0.51679015
11/05/02,0.71908236,0.8684039,-0.42689443,-0.57870746,,,0.71884394,0.6711364,-0.52493215,0.35210848,0,-0.10121465,-0.113511086,0.1724124,0,-0.16905665,-0.25973916
11/06/02,0.9995222,0.86091757,1.3933539,1.396966,,,-0.63441396,-0.5641043,1.4511943,0.52632093,0.09354353,0.4052639,0.45454502,0.34422874,0,0.16934872,0.43401718
11/07/02,-1.6022623,-2.9546916,-2.1141648,-2.2962093,,,-0.15961528,-0.56729317,0.7802367,0.3490448,0.18692017,0.80726147,2.036202,0.9433985,0.18399954,0.76078176,1.8150449
11/08/02,-1.0057449,-0.74424744,-1.079917,-0.82256794,,,-0.95922947,-1.1929512,0.51612854,0,0,0.20020008,0.8869171,0.33984184,0,0.0838995,0.76401234
11/11/02,-1.9351721,-2.2494853,-2.4017513,-2.369666,,,-1.5334964,-1.3123333,-1.5404344,0,0,0,0,0,0,0,0
11/12/02,0.5426645,1.0460258,1.2304306,0.6067991,,,0.65573454,0.58511496,-0.52151084,0,0.09328127,0,0.10988712,0,0.091814995,0,-0.084245205
11/13/02,0.4416108,-0.4830897,0.66298246,0.12062788,,,-0.570029,-0.63458085,-0.5242467,0,0,0.099897385,0,0.16934872,0,0.08381605,0.08431673
11/14/02,2.4425983,2.4965286,2.4149299,2.409637,,,1.2284994,0.904727,0.79051256,0.17391443,-0.18638968,-0.7984102,-1.3172328,-0.76078176,-0.36697388,-0.8375168,-1.5164316
11/15/02,0.1907587,1.0825396,0.10718107,-0.11764765,,,1.2945056,1.002109,1.4379144,0.17360449,-0.093370676,-0.10059476,0.11123419,-0.17035604,-0.092077255,-0.16892552,-0.085538626
11/18/02,-1.0947168,-0.9370804,-1.1777341,-0.70670843,,,0.6389737,0.67886114,0.6443262,0.34662485,0.09346008,0.2014041,0.33333302,0.1706481,0.0921607,0.08460283,0.34246445
11/19/02,-0.5293608,-0.2702713,-0.9750724,-0.711751,,,-0.079369545,-0.31120777,-0.89628696,0.17271042,0,0.30150414,0.4429698,0.170362,0,0.16906261,0.4266262
11/20/02,1.9835472,1.8970132,1.7505407,2.3894787,,,-0.63542724,-0.7284045,0.12919903,0.1724124,-0.18674731,-0.5009949,-0.88202953,-0.3401339,-0.27623773,-0.5063355,-0.93458295
11/21/02,1.7552257,2.5930882,2.473116,2.1003485,,,2.4780154,2.5157213,1.4193535,0.51635504,-0.09353757,-0.30212402,-0.5561769,-0.42662024,-0.092339516,-0.33926964,-0.6861031
11/22/02,-0.41958094,-0.25923252,0.419724,0.22857189,,,0.54602623,0.5623698,0.38167238,0.17123222,0,-0.10100007,0,-0.0856936,-0.18483996,-0.17021894,-0.25906563
11/25/02,0.093626976,0.45484304,0.7314563,1.0262132,,,-0.62063336,-0.55922866,0.50697327,0,0,0,0,0,0.092589855,-0.08524656,-0.08658171
11/26/02,-1.8241346,-2.3932695,-1.7634869,-1.580131,,,-1.170963,-1.1758685,-0.6305158,0.17094612,0.28089285,0.5055547,0.7830024,0.42881966,0.18501282,0.5119443,0.9531975
11/27/02,2.4773717,3.1809092,2.4287224,3.0963302,,,1.105845,1.1381269,1.0152221,0,-0.28011203,-0.7042229,-1.4428437,-0.6831765,-0.36934614,-0.7640064,-1.8025756
11/29/02,-0.4649043,-0.064224005,-1.2371123,-1.5572786,,,1.4062405,1.6879797,0.6281376,0.6703019,0.49624443,0.64783096,1.0498881,0.1719594,0.35514832,0.53465366,0.84257126
12/02/02,-0.14012456,-0.25706887,0.93946457,1.2429357,,,0.23113489,0.05030632,0.99874735,0.1706481,0,0,0.111973286,0,0,-0.085401535,0.0870347
12/03/02,-1.2160838,-1.7396927,-1.7580152,-1.2276769,,,-1.2298226,-1.256913,0.37082434,0,0,0,-0.22370815,0,0,0,-0.17391443
