Date,GSCI Energy,GSCI Ind Metals,GSCI Precious Metals,GSCI Agriculture,GSCI Livestock
20010129,955.4343,613.4695,374.856,730.4915,3326.058
20010130,953.6035,617.5952,378.2601,732.3356,3300.619
20010131,929.5513,617.3344,378.2422,735.7373,3294.328
20010201,978.736,612.8564,381.0502,736.9986,3368.323
20010202,1026.684,611.4359,379.3368,739.7559,3365.81
20010205,978.6887,607.6817,377.1516,734.6037,3375.872
20010206,979.6394,604.9796,374.8994,735.433,3384.571
20010207,1020.062,605.4768,373.8535,730.9266,3358.418
20010208,1026.564,610.8579,369.7997,726.0342,3346.633
20010209,1013.672,603.1855,369.5845,724.9683,3375.1
20010212,989.8707,602.1201,370.2731,721.3192,3363.169
20010213,994.624,604.877,369.9262,722.4309,3353.044
20010214,967.1419,600.894,368.5115,728.3016,3367.768
20010215,948.1879,604.6086,363.9226,724.6149,3371.148
20010216,954.4745,606.8059,367.3749,721.704,3382.805
20010219,954.4745,606.8059,367.3749,721.704,3382.805
20010220,941.0584,600.9783,364.8252,720.6475,3419.669
20010221,929.4732,593.8319,366.8342,717.6846,3463.242
20010222,934.0681,586.9716,367.0257,711.6382,3492.445
20010223,940.4145,584.7823,369.7633,710.1792,3501.547
20010226,925.9001,594.6388,375.7335,704.2333,3508.08
20010227,926.9761,594.3331,377.9816,703.0572,3531.245
20010228,909.1285,597.9131,377.5354,716.2159,3541.305
20010301,912.6767,599.0313,374.4113,720.3868,3555.038
20010302,921.9407,601.2075,369.9273,723.7222,3529.14
20010305,942.0412,605.0233,370.2168,727.9246,3584.002
20010306,935.7386,606.9055,367.5718,729.4593,3595.952
20010307,954.8002,599.7101,370.1069,722.9531,3567.395
20010308,940.6062,594.1127,375.1951,720.4656,3517.587
20010309,924.0967,595.2825,381.0339,715.8734,3505.451
20010312,925.6385,592.5795,381.0707,718.6433,3505.421
20010313,910.7309,590.6065,375.7841,716.6847,3520.116
20010314,878.9655,587.8038,370.8526,710.6389,3510.227
20010315,881.853,585.9251,366.9142,694.5126,3502.883
20010316,888.2437,577.2888,364.5058,687.1764,3509.225
20010319,877.5442,579.537,366.2676,687.0785,3467.842
20010320,879.7461,581.1817,367.1902,690.1845,3460.075
20010321,889.7268,578.9147,369.1569,683.6287,3455.869
20010322,889.8161,574.3598,367.6405,668.7813,3481.564
20010323,912.3507,578.1041,367.6868,672.7543,3494.198
20010326,917.6521,571.8761,368.7593,683.64,3485.208
20010327,937.4379,579.2893,368.2868,683.3011,3516.639
20010328,899.7608,570.8886,365.8076,679.3172,3487.654
20010329,890.6975,572.5357,363.291,673.4252,3496.92
20010330,883.2953,566.8664,361.2754,653.7203,3480.443
20010402,866.9072,565.2046,358.3915,663.9022,3529.149
20010403,884.3561,564.5886,361.056,667.6904,3547.507
20010404,913.6874,569.8217,363.3395,674.0431,3563.533
20010405,926.6341,572.5774,362.6589,672.8487,3578.425
20010406,919.2754,562.7135,364.7069,671.7104,3548.39
20010409,930.3277,568.6243,363.0098,670.9818,3556.496
20010410,967.6822,577.5013,362.1138,667.6232,3531.572
20010411,958.8847,574.4196,364.9499,670.508,3515.469
20010412,961.5749,575.7986,366.7621,676.2214,3518.819
20010413,961.5749,575.7986,366.7621,676.2214,3518.819
20010416,980.0778,576.0442,372.9597,678.9343,3553.178
20010417,967.3795,574.8637,369.9693,675.1478,3547.204
20010418,957.3736,582.1194,370.2623,676.5278,3518.817
20010419,949.5718,578.2741,375.304,671.5742,3502.628
20010420,937.3321,582.6646,374.8096,666.9738,3519.69
20010423,937.5082,576.1134,373.2527,662.6766,3531.175
20010424,922.0874,575.0503,373.7426,662.3473,3493.064
20010425,928.5148,582.6685,370.4617,665.7448,3449.584
20010426,950.9174,584.1162,372.5356,673.7139,3464.837
20010427,946.7422,582.2056,372.2176,668.088,3470.41
20010430,945.9654,585.0282,372.2669,676.7135,3435.225
20010501,954.2984,587.216,373.3694,681.6119,3451.984
20010502,923.9695,592.427,375.4587,681.542,3420.831
20010503,945.967,593.0589,377.5321,678.7845,3402.441
20010504,945.6763,587.5182,376.4535,678.8125,3406.844
20010507,925.3914,587.7094,375.7993,674.3082,3416.687
20010508,918.4761,582.7649,374.3385,671.2927,3419.164
20010509,931.929,580.4554,381.0314,669.3595,3369.254
20010510,942.4634,578.5036,379.2876,666.3038,3405.893
20010511,933.9082,585.2766,377.9842,667.6587,3398.775
20010514,933.9179,577.3189,378.497,678.3693,3408.502
20010515,949.0005,577.7915,378.2774,678.1142,3395.724
20010516,935.3255,582.8762,383.8062,675.0432,3394.181
20010517,937.2061,584.5,386.2151,673.7655,3448.778
20010518,966.6365,590.5568,402.6603,668.9529,3422.97
20010521,962.3329,594.8368,400.4676,659.0138,3464.835
20010522,956.6282,589.0457,400.0531,653.568,3454.534
20010523,951.7546,586.0702,398.318,652.6062,3448.227
20010524,923.9026,592.3985,393.6639,653.991,3457.896
20010525,916.8332,590.5098,392.2779,645.6094,3448.728
20010528,916.8332,590.5098,392.2779,645.6094,3448.728
20010529,916.4683,581.5847,387.4011,644.2334,3509.307
20010530,918.6339,582.1377,377.5945,642.0131,3517.524
20010531,912.6675,574.274,376.1243,647.3131,3543.197
20010601,903.7185,574.1021,376.5246,657.6176,3561.07
20010604,910.836,572.9065,374.5045,649.3469,3545.638
20010605,910.1911,578.2406,374.678,646.8654,3537.316
20010606,893.4078,578.1809,374.5733,651.7246,3525.621
20010607,890.9879,574.8066,375.2775,652.2594,3532.97
20010608,908.1386,570.3492,384.1053,655.0816,3556.232
20010611,930.629,566.2596,377.0508,651.5863,3573.058
20010612,940.9438,563.6213,381.1167,652.6883,3564.03
20010613,928.3225,562.3721,382.0232,651.3196,3574.458
20010614,929.5811,566.3843,386.2787,647.4462,3544.12
20010615,916.8881,559.7437,381.3673,638.9741,3559.758
20010618,890.1708,559.4543,382.6024,645.7128,3561.261
20010619,889.9662,561.2633,383.5517,645.3049,3595.842
20010620,850.7792,553.4689,382.3631,637.0093,3599.689
20010621,850.616,551.016,382.3695,638.3838,3604.334
20010622,854.3292,553.6203,381.3347,633.7781,3610.041
20010625,855.3547,550.7994,382.7644,625.8269,3658.115
20010626,848.7314,553.0631,385.6859,629.8664,3658.19
20010627,807.1116,555.5847,380.4332,631.1455,3664.383
20010628,804.6709,547.9231,377.0205,629.1171,3661.502
20010629,816.512,546.5529,378.3115,638.5934,3631.945
20010702,807.1804,550.2961,376.6332,634.9916,3658.033
20010703,813.8772,545.6108,374.567,635.8951,3627.631
20010704,813.8772,545.6108,374.567,635.8951,3627.631
20010705,826.3962,540.1536,371.167,644.1906,3617.809
20010706,855.6046,542.5752,373.0279,644.729,3649.381
20010709,840.5562,539.186,373.2402,652.4156,3633.533
20010710,839.9565,543.7425,372.8569,657.7178,3577.586
20010711,832.5038,543.0235,376.071,667.7556,3616.496
20010712,832.0791,541.4638,373.8844,690.4586,3608.35
20010713,818.0831,538.8051,374.399,677.3306,3640.948
20010716,807.0633,537.4415,373.4749,667.3166,3637.748
20010717,804.6661,542.6443,374.4807,681.7485,3649.593
20010718,784.597,540.6876,376.1362,674.7445,3645.1
20010719,774.1894,535.206,374.0597,674.6905,3644.396
20010720,798.7403,535.6624,374.0607,657.4649,3628.047
20010723,803.1827,529.7892,372.5751,661.5764,3611.041
20010724,805.7227,529.0756,374.3199,662.372,3626.393
20010725,829.9986,521.8078,371.7648,669.0193,3616.308
20010726,826.0953,526.541,370.1076,666.8152,3612.045
20010727,829.5977,525.7783,371.1282,670.466,3607.211
20010730,827.0084,523.8949,366.12,661.2385,3598.073
20010731,816.9945,524.3103,368.2091,662.1022,3606.305
20010801,818.9198,521.8569,369.52,654.0755,3603.426
20010802,849.8677,523.6193,370.0632,643.653,3580.948
20010803,838.873,520.7242,370.5524,639.6103,3587.572
20010806,843.4594,516.548,368.3912,643.3031,3564.032
20010807,848.4235,514.6031,366.5135,646.4207,3585.367
20010808,840.9328,509.8403,367.3819,648.5388,3605.503
20010809,841.0526,510.1519,373.7738,651.4578,3578.681
20010810,853.181,511.3486,374.9332,650.207,3629.276
20010813,849.0269,507.1191,377.3192,657.7521,3665.99
20010814,855.4769,512.8305,377.4821,653.7326,3626.266
20010815,855.8543,513.1809,375.6958,650.8994,3660.507
20010816,846.4441,519.2566,376.1987,645.9739,3659.911
20010817,818.691,527.2502,381.9867,647.078,3639.684
20010820,825.9046,522.2271,376.3788,640.842,3624.013
20010821,839.081,516.3878,375.8815,645.6826,3584.692
20010822,823.6751,522.6247,376.262,645.794,3575.818
20010823,829.4774,524.8816,377.7217,651.2814,3561.318
20010824,837.0683,526.7013,373.7293,647.8068,3563.747
20010827,829.6045,526.8481,374.2853,650.9063,3516.621
20010828,839.0739,523.7119,373.8424,644.2579,3512.255
20010829,835.0177,525.7391,375.3907,649.4721,3552.586
20010830,822.1583,517.6519,375.8327,641.8844,3516.626
20010831,836.1226,518.2733,374.97,648.0859,3555.59
20010903,836.1226,518.2733,374.97,648.0859,3555.59
20010904,827.0699,514.6262,371.8599,645.1454,3590.067
20010905,833.0275,513.1966,372.1939,642.1732,3597.811
20010906,850.1978,505.5885,372.9323,632.7007,3570.796
20010907,868.3889,501.414,373.4968,630.7726,3569.476
20010910,857.0339,502.7021,371.6946,631.7885,3571.093
20010911,869.2552,510.762,371.7276,631.8445,3571.41
20010912,869.2552,510.762,371.7276,631.8445,3571.41
20010913,869.2552,510.762,371.7276,631.8445,3571.41
20010914,914.3908,507.37,396.3625,625.0435,3549.299
20010917,888.7468,500.252,397.0831,623.8931,3546.5
20010918,850.2941,501.8407,395.1353,613.8397,3540.774
20010919,817.3457,495.6317,400.6946,603.8017,3454.019
20010920,811.2462,493.2466,396.2433,608.354,3433.219
20010921,793.6302,495.1723,399.9416,605.0956,3394.099
20010924,687.3191,490.8328,396.7916,602.5732,3390.582
20010925,685.6783,489.5514,395.7209,605.2547,3337.123
20010926,699.5931,491.8017,399.3803,610.238,3338.162
20010927,707.3392,492.2497,397.4723,606.8031,3322.686
20010928,722.2649,488.5927,398.2975,599.3098,3315.118
20011001,715.867,488.2574,396.4575,591.8459,3363.062
20011002,703.8824,487.3612,393.753,588.5038,3373.479
20011003,690.2361,483.0163,394.7608,594.7206,3362.793
20011004,706.4912,482.5259,395.2896,596.8974,3414.95
20011005,692.17,481.5833,397.0312,596.639,3428.437
20011008,693.2288,484.6807,397.7129,592.0713,3404.601
20011009,698.9043,482.4092,392.1712,588.7465,3359.8
20011010,702.6642,479.7872,387.9872,593.9761,3320.681
20011011,720.8851,481.3319,384.2347,594.8247,3315.557
20011012,694.1627,484.5302,388.4245,586.8212,3253.956
20011015,686.4153,480.5824,385.053,581.1295,3165.878
20011016,685.4552,483.8876,383.8691,586.7051,3235.26
20011017,673.4562,485.6702,385.1722,593.9528,3229.146
20011018,664.7182,477.2155,379.0963,589.0397,3225.135
20011019,688.995,469.318,380.6117,590.708,3226.876
20011022,691.0957,469.313,374.4686,583.1536,3218.314
20011023,678.1668,475.3748,375.3026,586.2309,3216.221
20011024,697.9072,470.8532,374.3945,588.9392,3171.509
20011025,688.359,470.6266,376.8822,591.6375,3184.499
20011026,688.5542,475.2556,377.6368,594.5739,3188.297
20011029,696.1606,471.0538,379.4948,591.5351,3245.005
20011030,683.6327,473.3987,381.2439,597.8855,3227.213
20011031,670.8735,467.7583,379.5801,596.7332,3287.321
20011101,650.9779,467.0621,380.3243,593.6208,3298.745
20011102,645.0699,462.6861,379.6817,589.0316,3288.073
20011105,629.804,465.1981,378.3335,592.3467,3254.437
20011106,625.0387,464.3018,378.8938,595.1139,3178.101
20011107,628.6945,460.296,380.0298,600.8366,3190.397
20011108,660.5815,465.3903,375.1544,598.6232,3169.504
20011109,686.8662,481.5566,376.2503,602.5084,3085.486
20011112,655.6103,490.7354,379.0648,601.3908,3020.601
20011113,667.0676,508.6517,376.9875,601.6821,3070.496
20011114,616.5412,508.7,377.4283,607.9685,3084.813
20011115,561.7462,501.6746,374.0707,605.3076,3137.925
20011116,576.0937,512.5107,373.8829,612.232,3144.355
20011119,581.7005,507.1866,372.0226,613.5916,3173.929
20011120,602.8293,503.8669,372.4834,610.1765,3174.659
20011121,596.6347,504.3445,372.571,613.1859,3171.266
20011122,596.6347,504.3445,372.571,613.1859,3171.266
20011123,601.2368,498.8419,372.6104,614.0078,3201.781
20011126,587.4754,512.1904,371.8603,603.2125,3185.729
20011127,606.8602,514.8336,372.776,603.8291,3207.432
20011128,592.9663,515.8959,374.0956,596.2451,3223.426
20011129,575.5314,528.499,373.8926,600.429,3221.363
20011130,598.4256,530.3799,374.9345,613.8947,3223.557
20011203,612.6996,515.0914,379.5094,610.5514,3196.733
20011204,599.4816,510.7743,376.9166,606.8802,3177.489
20011205,593.4004,511.7208,375.3024,606.6229,3168.48
20011206,571.1869,506.8177,376.7253,603.6922,3157.567
20011207,582.1634,497.0761,377.0846,605.8732,3132.701
20011210,571.9719,492.1368,375.312,601.7898,3097.214
20011211,566.3407,498.0011,374.5346,603.1709,3114.958
20011212,571.4154,491.2575,376.7805,597.6497,3085.703
20011213,568.5588,489.5655,377.0783,595.1186,3083.899
20011214,596.1418,487.9265,382.1537,601.809,3105.559
20011217,591.1685,494.472,382.0247,599.8938,3128.306
20011218,592.0794,500.5909,385.0404,593.5416,3172.159
20011219,596.9806,498.8494,378.3217,597.5465,3141.84
20011220,586.1175,496.6894,379.5226,594.0998,3131.556
20011221,596.8577,503.0808,383.1107,593.3858,3206.556
20011224,597.179,503.1535,383.1661,593.4715,3246.163
20011225,597.179,503.1535,383.1661,593.4715,3246.163
20011226,629.3388,503.202,385.2969,588.3635,3250.071
20011227,619.5075,500.9893,383.1898,593.9662,3242.65
20011228,614.2025,499.3753,382.8366,592.8501,3268.384
20011231,594.6462,499.447,386.418,590.8882,3277.441
20020101,594.6462,499.447,386.418,590.8882,3277.441
20020102,618.8937,492.7898,385.7039,596.1517,3263.435
20020103,599.5325,496.2724,385.635,602.3234,3247.88
20020104,628.5714,500.9745,386.3638,608.4328,3226.699
20020107,623.2547,525.0566,386.2087,611.0158,3238.349
20020108,617.7639,523.4952,386.5079,613.9944,3217.663
20020109,590.8383,527.3407,392.2582,614.6598,3233.708
20020110,595.8966,517.5591,396.6317,611.4575,3248.322
20020111,584.0024,515.7959,397.1234,616.3433,3232.62
20020114,562.5089,520.701,393.1162,613.235,3245.35
20020115,565.0473,515.1216,392.0899,614.2294,3273.882
20020116,570.4817,520.5218,396.0928,618.0148,3251.296
20020117,548.2423,515.0042,392.1221,612.5817,3249.583
20020118,548.0004,509.8306,389.7299,605.1281,3265.31
20020121,548.0004,509.8306,389.7299,605.1281,3265.31
20020122,550.5644,509.5653,387.3194,601.0643,3214.93
20020123,561.9009,516.4676,383.2442,599.3949,3230.647
20020124,566.354,519.3223,382.5328,597.7895,3262.8
20020125,572.3445,511.9888,383.7898,599.5243,3274.46
20020128,570.8386,505.4242,382.2245,592.3667,3275.289
20020129,562.7125,503.7092,385.4501,586.1666,3291.772
20020130,550.9998,505.1498,386.3521,580.4903,3302.374
20020131,564.2579,514.5269,385.3232,579.9084,3291.005
20020201,586.5491,519.2815,390.5917,581.922,3307.176
20020204,578.1621,516.2937,394.3588,580.8458,3310.32
20020205,574.4316,518.6766,405.6933,581.5457,3329.614
20020206,568.2247,513.5888,404.6038,578.343,3328.849
20020207,565.0595,514.9505,407.9216,580.3206,3311.426
20020208,580.6392,515.9819,413.6465,580.3026,3329.204
20020211,610.6658,510.5012,408.9631,577.3638,3288.997
20020212,598.1481,513.8766,409.5485,580.2272,3274.308
20020213,603.4228,523.0105,408.759,581.3032,3285.461
20020214,600.8896,517.8251,409.8836,578.7133,3278.748
20020215,604.9323,513.8702,408.039,573.1929,3259.716
20020218,604.9323,513.8702,408.039,573.1929,3259.716
20020219,596.2764,507.1583,401.2646,572.8769,3256.993
20020220,579.6437,508.8118,399.3903,577.5052,3273.515
20020221,593.6125,510.6784,400.9858,577.1077,3237.269
20020222,595.8039,504.6808,400.9802,576.4769,3230.124
20020225,577.4539,506.6046,400.3469,570.6895,3221.044
20020226,599.2069,507.1778,407.1331,567.7939,3197.546
20020227,601.2646,518.9829,406.3364,566.8692,3234.964
20020228,610.6793,516.8598,406.9117,565.9229,3237.702
20020301,628.6143,521.7342,409.4886,573.57,3241.739
20020304,632.73,527.108,409.3135,572.7006,3237.842
20020305,650.605,524.1384,405.5858,578.716,3211.152
20020306,653.8714,527.2425,405.0442,578.423,3224.119
20020307,676.4613,532.2464,400.7607,580.769,3237.791
20020308,679.6158,531.4688,401.3272,581.5118,3244.252
20020311,700.7076,531.8415,402.9027,582.8206,3230.898
20020312,697.2563,528.6358,405.4366,583.6886,3218.975
20020313,695.8177,526.7708,405.4575,582.9195,3187.442
20020314,704.5568,530.7661,402.0689,587.1506,3149.707
20020315,708.1486,533.367,400.9648,587.944,3119.24
20020318,729.5607,537.7642,403.9453,581.7998,3081.096
20020319,725.3243,542.0404,404.8158,583.9064,3059.226
20020320,716.0702,541.7651,404.094,580.4593,3068.198
20020321,736.8449,534.4826,404.5233,581.8326,3060.569
20020322,726.8007,524.6596,410.3007,582.2367,3042.699
20020325,720.6875,520.2113,411.2059,582.6896,3043.553
20020326,727.7399,524.6788,409.8314,586.0809,3026.944
20020327,736.1504,526.5579,416.987,594.4332,3001.885
20020328,744.0358,529.0141,417.5972,585.2112,3005.853
20020329,744.0358,529.0141,417.5972,585.2112,3005.853
20020401,761.4126,529.1213,418.8364,586.633,3046.544
20020402,791.9958,533.7292,423.4055,586.721,3026.905
20020403,781.0642,524.2819,418.2036,581.3662,3007.975
20020404,758.6672,521.8728,416.0583,577.6049,2930.276
20020405,743.2406,515.5161,414.7762,575.0598,2896.004
20020408,757.3657,514.1212,415.0498,568.8988,2837.944
20020409,737.2285,518.4221,412.7951,567.309,2869.283
20020410,740.1832,515.5131,417.0077,568.8205,2791.788
20020411,710.1646,516.7828,417.849,564.2311,2765.526
20020412,673.4583,513.37,417.5844,563.5121,2762.419
20020415,709.202,512.643,413.9159,561.5769,2789.697
20020416,711.701,521.1256,412.5299,568.0717,2809.249
20020417,736.4189,527.8163,417.3187,572.6565,2845.071
20020418,742.7938,522.9692,421.2715,567.006,2828.331
20020419,746.3995,525.4617,418.4665,566.7778,2796.851
20020422,747.2703,529.303,419.1108,566.2129,2779.113
20020423,752.8589,524.6648,420.4119,566.5821,2740.364
20020424,740.7618,525.0012,420.9641,565.5836,2719.176
20020425,745.3852,522.7036,425.8629,558.0877,2755.193
20020426,755.9054,524.8827,429.868,553.136,2775.064
20020429,772.6724,525.7179,428.4927,549.856,2737.787
20020430,773.7861,522.1998,424.6514,554.5342,2793.195
20020501,759.0248,512.4466,423.6011,556.8582,2782.199
20020502,744.1003,516.3678,423.0222,551.0134,2777.866
20020503,753.5001,513.0131,427.8455,550.8236,2774.702
20020506,740.1992,513.0872,426.6581,553.0809,2825.097
20020507,749.4277,513.4424,427.7204,555.495,2824.622
20020508,771.6522,517.3352,423.9756,557.2506,2803.182
20020509,767.9378,516.5036,425.4512,559.291,2785.156
20020510,779.3011,514.6672,427.2949,560.4242,2810.337
20020513,786.4811,512.1789,426.8361,575.2469,2824.012
20020514,807.8294,513.8417,423.6546,576.2248,2801.373
20020515,774.4624,512.8566,425.4674,581.8619,2805.491
20020516,771.8806,510.0915,427.1702,577.3752,2783.823
20020517,773.5041,504.9844,428.3341,572.5222,2768.209
20020520,773.3161,501.794,435.5265,576.2967,2694.17
